condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
load,8991,188721941.411,188726771.140,189641636,1,false
load,8992,188742934.612,188746772.131,189662616,1,false
load,8993,188763939.994,188766771.266,189683596,1,false
load,8994,188784948.566,188787776.424,189704584,1,false
load,8995,188805929.894,188807772.876,189725544,1,false
load,8996,188826930.180,188828769.096,189746532,1,false
load,8997,188847918.486,188853770.743,189767492,1,false
load,8998,188868943.378,188873775.539,189788500,1,false
load,8999,188889928.009,188893773.397,189809460,1,false
load,9000,188910932.496,188914770.815,189830444,1,false
load,9001,188931923.776,188934772.063,189851420,1,false
load,9002,188952941.294,188955317.992,189872412,1,false
load,9003,188973443.749,188975771.577,189892892,1,false
load,9004,188993927.277,188996772.868,189913356,1,false
load,9005,189014935.539,189016510.910,189934352,1,false
load,9006,189035659.314,189037778.639,189955048,1,false
load,9007,189055935.213,189057778.647,189975312,1,false
load,9008,189076939.513,189083773.604,189996296,1,false
load,9009,189097913.052,189102783.627,190017244,1,false
load,9010,189118940.423,189125772.805,190038248,1,false
load,9011,189139922.767,189143777.745,190059216,1,false
load,9012,189160947.748,189164778.220,190080216,1,false
load,9013,189181933.096,189184775.660,190101188,1,false
load,9014,189202929.838,189205299.949,190122164,1,false
load,9015,189223437.623,189225775.926,190142648,1,false
load,9016,189243934.063,189245891.255,190163124,1,false
load,9017,189263997.015,189266358.720,190183168,1,false
load,9018,189284511.864,189286821.205,190203660,1,false
load,9019,189304939.353,189307301.917,190224072,1,false
load,9020,189325446.025,189327790.825,190244556,1,false
load,9021,189345945.408,189348788.105,190265036,1,false
load,9022,189366948.929,189368782.304,190286020,1,false
load,9023,189387950.047,189390769.980,190307000,1,false
load,9024,189408939.269,189413778.042,190327972,1,false
load,9025,189429946.102,189434781.182,190348948,1,false
load,9026,189450942.900,189456767.797,190369932,1,false
load,9027,189470997.191,189475780.268,190389964,1,false
load,9028,189491938.787,189495773.586,190410884,1,false
load,9029,189512934.527,189516793.901,190431864,1,false
load,9030,189533951.992,189537765.700,190452856,1,false
load,9031,189554873.968,189557781.579,190473756,1,false
load,9032,189575931.743,189577658.381,190494796,1,false
load,9033,189596798.652,189598801.769,190515648,1,false
load,9034,189616989.114,189618773.775,190535820,1,false
load,9035,189637932.283,189639106.516,190556740,1,false
load,9036,189658272.420,189659781.894,190577060,1,false
load,9037,189678933.844,189680780.895,190597696,1,false
load,9038,189699954.908,189704782.330,190618700,1,false
load,9039,189720032.965,189728797.990,190638764,1,false
load,9040,189740969.930,189745574.139,190659672,1,false
load,9041,189761695.173,189766049.850,190680376,1,false
load,9042,189782158.846,189786517.407,190700828,1,false
load,9043,189802656.840,189808772.094,190721304,1,false
load,9044,189822923.748,189827474.950,190741548,1,false
load,9045,189843634.406,189847965.277,190762236,1,false
load,9046,189864088.494,189868465.916,190782680,1,false
load,9047,189884588.665,189888916.722,190803156,1,false
load,9048,189905065.287,189909381.745,190823612,1,false
load,9049,189925493.532,189929889.757,190844024,1,false
load,9050,189945998.604,189953567.997,190864500,1,false
load,9051,189966882.681,189970856.464,190885364,1,false
load,9052,189987022.082,189991310.064,190905492,1,false
load,9053,190007452.718,190011803.175,190925900,1,false
load,9054,190027958.034,190033488.899,190946384,1,false
load,9055,190048606.833,190052776.803,190967016,1,false
load,9056,190069020.221,190073210.585,190987412,1,false
load,9057,190089367.185,190093736.976,191007772,1,false
load,9058,190109853.685,190116295.859,191028200,1,false
load,9059,190130441.369,190134674.951,191048768,1,false
load,9060,190151453.346,190155171.466,191069756,1,false
load,9061,190172309.253,190175647.370,191090604,1,false
load,9062,190192825.533,190196081.093,191111096,1,false
load,9063,190213267.013,190216615.053,191131508,1,false
load,9064,190233787.242,190237077.672,191152004,1,false
load,9065,190254238.190,190257565.280,191172440,1,false
load,9066,190274719.517,190278768.981,191192912,1,false
load,9067,190294927.734,190298506.039,191213092,1,false
load,9068,190315650.864,190318989.316,191233800,1,false
load,9069,190336165.537,190339490.665,191254288,1,false
load,9070,190356649.033,190359937.194,191274756,1,false
load,9071,190377101.334,190385740.642,191295188,1,false
load,9072,190397863.691,190401885.305,191315932,1,false
load,9073,190418010.666,190421385.644,191336060,1,false
load,9074,190438517.500,190441850.335,191356548,1,false
load,9075,190459014.545,190462336.577,191377020,1,false
load,9076,190479772.994,190482826.519,191397752,1,false
load,9077,190500798.903,190503301.513,191418764,1,false
load,9078,190521455.082,190523788.644,191439404,1,false
load,9079,190541945.609,190544246.122,191459868,1,false
load,9080,190562371.336,190564724.665,191480308,1,false
load,9081,190583667.716,190585198.632,191501556,1,false
load,9082,190604371.910,190605677.595,191522268,1,false
load,9083,190624798.725,190626707.534,191542640,1,false
load,9084,190645859.034,190650780.302,191563688,1,false
load,9085,190665888.154,190669767.474,191583696,1,false
load,9086,190686926.162,190693765.147,191604712,1,false
load,9087,190707869.049,190712777.814,191625632,1,false
load,9088,190727885.051,190732652.166,191645628,1,false
load,9089,190752482.560,190757777.557,191670204,1,false
load,9090,190772944.845,190777779.523,191690648,1,false
load,9091,190793922.896,190798778.780,191711608,1,false
load,9092,190814940.493,190818780.153,191732600,1,false
load,9093,190835940.566,190839782.803,191753580,1,false
load,9094,190857057.619,190860395.457,191774680,1,false
load,9095,190877578.485,190882799.714,191795176,1,false
load,9096,190898817.910,190900617.607,191816396,1,false
load,9097,190919799.822,190921776.782,191837356,1,false
load,9098,190939934.390,190941537.005,191857472,1,false
load,9099,190960662.790,190962071.641,191878184,1,false
load,9100,190981247.790,190982511.284,191898744,1,false
load,9101,191001676.333,191003004.045,191919156,1,false
load,9102,191022176.350,191023481.932,191939636,1,false
load,9103,191042593.189,191043953.989,191960028,1,false
load,9104,191063092.178,191064473.644,191980508,1,false
load,9105,191084804.878,191088999.652,192002208,1,false
load,9106,191105171.201,191109462.150,192022552,1,false
load,9107,191125593.175,191133918.245,192042956,1,false
load,9108,191146022.529,191152771.697,192063364,1,false
load,9109,191166108.234,191170907.509,192083424,1,false
load,9110,191187015.223,191191428.468,192104312,1,false
load,9111,191207591.594,191212799.518,192124868,1,false
load,9112,191227951.529,191232766.205,192145212,1,false
load,9113,191248924.546,191252806.139,192166160,1,false
load,9114,191268944.490,191273268.132,192186168,1,false
load,9115,191289401.488,191294796.379,192206604,1,false
load,9116,191309944.243,191314777.567,192227124,1,false
load,9117,191330931.659,191334780.153,192248092,1,false
load,9118,191351934.285,191355780.557,192269068,1,false
load,9119,191372934.039,191377768.656,192290048,1,false
load,9120,191392987.952,191396962.100,192310088,1,false
load,9121,191413128.334,191417775.038,192330200,1,false
load,9122,191433928.162,191438781.251,192350984,1,false
load,9123,191454943.860,191458773.689,192371984,1,false
load,9124,191475933.626,191479772.368,192392952,1,false
load,9125,191496924.472,191499771.669,192413916,1,false
load,9126,191517932.479,191520769.317,192434908,1,false
load,9127,191538924.671,191543769.003,192455876,1,false
load,9128,191559877.352,191564770.314,192476816,1,false
load,9129,191580932.776,191584799.732,192497844,1,false
load,9130,191601963.202,191605784.720,192518864,1,false
load,9131,191622942.553,191625779.012,192539812,1,false
load,9132,191649788.358,191654796.274,192566624,1,false
load,9133,191669959.988,191674692.620,192586792,1,false
load,9134,191690864.445,191695171.294,192607668,1,false
load,9135,191711323.005,191715789.543,192628112,1,false
load,9136,191731952.334,191736785.431,192648716,1,false
load,9137,191752946.541,191756778.917,192669704,1,false
load,9138,191773931.475,191777778.425,192690660,1,false
load,9139,191794929.134,191797780.662,192711640,1,false
load,9140,191814941.943,191818787.055,192731632,1,false
load,9141,191835945.176,191839073.745,192752608,1,false
load,9142,191856244.784,191861236.436,192772888,1,false
load,9143,191876395.823,191879493.972,192793028,1,false
load,9144,191896651.455,191900063.089,192813264,1,false
load,9145,191917216.209,191920467.512,192833800,1,false
load,9146,191937573.324,191946773.631,192854144,1,false
load,9147,191957928.407,191961385.623,192874476,1,false
load,9148,191978531.805,191986772.595,192895060,1,false
load,9149,191998923.086,192002385.276,192915432,1,false
load,9150,192020032.788,192022864.051,192936516,1,false
load,9151,192041026.469,192045783.126,192957496,1,false
load,9152,192061950.352,192063810.839,192978396,1,false
load,9153,192082118.059,192084283.107,192998548,1,false
load,9154,192102402.005,192104768.749,193018808,1,false
load,9155,192122932.529,192125241.132,193039316,1,false
load,9156,192143357.378,192145715.698,193059772,1,false
load,9157,192163853.227,192166791.749,193080200,1,false
load,9158,192183904.860,192186779.599,193100228,1,false
load,9159,192204962.675,192207786.448,193121272,1,false
load,9160,192225955.405,192227781.135,193142240,1,false
load,9161,192246984.843,192248776.879,193163248,1,false
load,9162,192267930.979,192272685.690,193184172,1,false
load,9163,192288848.179,192298922.310,193205076,1,false
load,9164,192309076.853,192313785.221,193225280,1,false
load,9165,192329944.119,192334780.360,193246128,1,false
load,9166,192350928.907,192354775.288,193267096,1,false
load,9167,192371929.573,192375796.876,193288072,1,false
load,9168,192392948.296,192395787.438,193309068,1,false
load,9169,192413945.850,192416229.303,193330048,1,false
load,9170,192434383.315,192436778.268,193350484,1,false
load,9171,192454945.574,192457805.269,193371012,1,false
load,9172,192475952.700,192478775.112,193392000,1,false
load,9173,192496940.088,192499771.017,193412956,1,false
load,9174,192517927.097,192522791.641,193433928,1,false
load,9175,192538941.865,192543775.221,193454924,1,false
load,9176,192559931.898,192563778.462,193475896,1,false
load,9177,192580928.817,192584796.660,193496868,1,false
load,9178,192601943.555,192604794.382,193517864,1,false
load,9179,192622946.674,192625789.434,193538844,1,false
load,9180,192643954.119,192645791.499,193559832,1,false
load,9181,192664944.526,192670021.797,193580804,1,false
load,9182,192685164.507,192687977.718,193601000,1,false
load,9183,192706112.540,192711397.476,193621932,1,false
load,9184,192726549.111,192731615.694,193642352,1,false
load,9185,192746766.088,192747854.549,193662540,1,false
load,9186,192767020.813,192769770.116,193682776,1,false
load,9187,192787938.553,192793778.564,193703676,1,false
load,9188,192808932.702,192813792.117,193724656,1,false
load,9189,192829944.467,192834783.764,193745640,1,false
load,9190,192850942.677,192856776.352,193766620,1,false
load,9191,192871956.690,192874790.144,193787612,1,false
load,9192,192892941.760,192895782.127,193808584,1,false
load,9193,192913936.486,192915985.601,193829552,1,false
load,9194,192934135.936,192936789.793,193849736,1,false
load,9195,192954950.487,192956777.655,193870524,1,false
load,9196,192975955.422,192979768.753,193891512,1,false
load,9197,192996933.198,193002788.517,193912468,1,false
load,9198,193017943.473,193022794.791,193933460,1,false
load,9199,193038970.511,193042953.736,193954448,1,false
load,9200,193059108.787,193063791.149,193974584,1,false
load,9201,193079945.795,193083793.074,193995404,1,false
load,9202,193100954.117,193104781.822,194016388,1,false
load,9203,193121949.913,193124791.451,194037364,1,false
load,9204,193142951.409,193145778.266,194058344,1,false
load,9205,193163930.429,193167771.058,194079300,1,false
load,9206,193184935.948,193186780.928,194100288,1,false
load,9207,193205944.790,193210783.803,194121276,1,false
load,9208,193226941.572,193232769.443,194142256,1,false
load,9209,193247925.135,193252773.395,194163220,1,false
load,9210,193268941.066,193273769.066,194184216,1,false
load,9211,193289935.704,193293775.116,194205188,1,false
load,9212,193310943.235,193316786.989,194226172,1,false
load,9213,193332828.258,193338780.648,194248040,1,false
load,9214,193353025.243,193359770.008,194268212,1,false
load,9215,193373940.591,193379772.168,194289104,1,false
load,9216,193394629.374,193399833.200,194309776,1,false
load,9217,193415079.209,193419791.669,194330208,1,false
load,9218,193435945.465,193440777.072,194351048,1,false
load,9219,193456956.535,193460810.238,194372040,1,false
load,9220,193477948.981,193482785.246,194393016,1,false
load,9221,193498949.176,193502771.373,194413996,1,false
load,9222,193519929.902,193522028.771,194434960,1,false
load,9223,193540146.582,193542777.209,194455148,1,false
load,9224,193560937.103,193565779.600,194475920,1,false
load,9225,193581933.551,193583778.777,194496900,1,false
load,9226,193602942.880,193608769.084,194517888,1,false
load,9227,193623867.955,193629770.378,194538800,1,false
load,9228,193644876.862,193650770.316,194559780,1,false
load,9229,193665927.813,193669787.800,194580816,1,false
load,9230,193686943.382,193690772.566,194601808,1,false
load,9231,193707929.556,193710773.802,194622776,1,false
load,9232,193728934.081,193731789.559,194643756,1,false
load,9233,193749949.980,193751772.051,194664752,1,false
load,9234,193770928.685,193776779.796,194685708,1,false
load,9235,193791948.415,193796772.493,194706704,1,false
load,9236,193812930.332,193817774.001,194727672,1,false
load,9237,193833928.371,193837771.759,194748652,1,false
load,9238,193854937.894,193857767.924,194769644,1,false
load,9239,193875875.468,193878771.826,194790552,1,false
load,9240,193896921.964,193898772.607,194811580,1,false
load,9241,193917923.792,193919770.133,194832564,1,false
load,9242,193938922.946,193944491.101,194853540,1,false
load,9243,193959656.953,193964783.778,194874256,1,false
load,9244,193979949.202,193984775.719,194894532,1,false
load,9245,194000971.968,194005782.364,194915528,1,false
load,9246,194021915.415,194025773.147,194936452,1,false
load,9247,194042935.454,194046774.431,194957452,1,false
load,9248,194063948.613,194066770.502,194978448,1,false
load,9249,194084942.317,194087772.032,194999420,1,false
load,9250,194105934.711,194107774.755,195020388,1,false
load,9251,194126935.086,194128769.035,195041372,1,false
load,9252,194147926.070,194152770.009,195062340,1,false
load,9253,194168932.670,194173789.737,195083328,1,false
load,9254,194189939.582,194193774.906,195104316,1,false
load,9255,194210936.941,194214769.321,195125288,1,false
load,9256,194231939.657,194234770.496,195146276,1,false
load,9257,194252928.884,194255773.270,195167244,1,false
load,9258,194273934.257,194275780.806,195188232,1,false
load,9259,194294940.545,194296773.949,195209208,1,false
load,9260,194315923.236,194320773.007,195230172,1,false
load,9261,194336927.940,194341770.601,195251164,1,false
load,9262,194357925.911,194361770.642,195272136,1,false
load,9263,194378921.671,194382769.592,195293112,1,false
load,9264,194399928.189,194402769.109,195314092,1,false
load,9265,194420931.493,194423772.499,195335080,1,false
load,9266,194441935.607,194443770.300,195356068,1,false
load,9267,194462928.101,194464773.514,195377040,1,false
load,9268,194483934.838,194488773.874,195398024,1,false
load,9269,194504927.664,194509773.210,195418992,1,false
load,9270,194525951.907,194529770.022,195440004,1,false
load,9271,194546925.910,194550774.392,195460956,1,false
load,9272,194567933.307,194571771.833,195481936,1,false
load,9273,194588920.239,194592771.804,195502904,1,false
load,9274,194609931.642,194611774.769,195523892,1,false
load,9275,194630924.412,194636771.537,195544872,1,false
load,9276,194651932.393,194656773.634,195565856,1,false
load,9277,194672926.865,194678770.973,195586832,1,false
load,9278,194693867.401,194698771.985,195607756,1,false
load,9279,194714923.254,194719602.199,195628780,1,false
load,9280,194735722.166,194738770.482,195649564,1,false
load,9281,194755918.933,194759772.353,195669744,1,false
load,9282,194776931.214,194779773.491,195690732,1,false
load,9283,194797934.721,194800770.402,195711720,1,false
load,9284,194818921.046,194820783.785,195732680,1,false
load,9285,194839937.825,194846771.695,195753680,1,false
load,9286,194860930.874,194866773.968,195774652,1,false
load,9287,194881945.090,194887773.668,195795644,1,false
load,9288,194902924.414,194907770.770,195816604,1,false
load,9289,194923919.767,194928773.682,195837584,1,false
load,9290,194944928.240,194947770.970,195858568,1,false
load,9291,194965918.719,194967773.282,195879536,1,false
load,9292,194986930.038,194988772.260,195900532,1,false
load,9293,195007927.316,195012769.041,195921504,1,false
load,9294,195028876.447,195033772.396,195942436,1,false
load,9295,195049934.442,195053781.781,195963472,1,false
load,9296,195070936.231,195075769.914,195984448,1,false
load,9297,195091920.927,195095783.724,196005420,1,false
load,9298,195112932.856,195116770.958,196026404,1,false
load,9299,195133922.948,195136769.563,196047376,1,false
load,9300,195154875.866,195157771.980,196068308,1,false
load,9301,195175921.881,195181770.029,196089336,1,false
load,9302,195196934.151,195201773.275,196110332,1,false
load,9303,195217911.287,195221771.057,196131280,1,false
load,9304,195238936.298,195242768.730,196152284,1,false
load,9305,195259878.277,195262770.679,196173208,1,false
load,9306,195280922.040,195283128.617,196194232,1,false
load,9307,195301293.123,195303582.108,196214604,1,false
load,9308,195321739.534,195324112.904,196235008,1,false
load,9309,195342329.451,195344536.329,196255644,1,false
load,9310,195362700.529,195365018.215,196275928,1,false
load,9311,195383173.408,195385511.116,196296384,1,false
load,9312,195403673.285,195405974.454,196316868,1,false
load,9313,195424147.722,195426449.842,196337320,1,false
load,9314,195444607.460,195446937.857,196357768,1,false
load,9315,195471249.699,195476137.881,196384376,1,false
load,9316,195492302.675,195496790.482,196405420,1,false
load,9317,195512962.961,195516589.454,196426048,1,false
load,9318,195535820.187,195537160.265,196448888,1,false
load,9319,195556361.155,195557522.928,196469432,1,false
load,9320,195576687.794,195578015.144,196489712,1,false
load,9321,195597884.094,195602575.935,196510892,1,false
load,9322,195618739.769,195623053.359,196531724,1,false
load,9323,195639215.109,195643524.727,196552184,1,false
load,9324,195659689.475,195664348.556,196572632,1,false
load,9325,195680509.367,195684496.831,196593432,1,false
load,9326,195700656.742,195704970.407,196613564,1,false
load,9327,195721206.284,195725458.129,196634092,1,false
load,9328,195741617.333,195745930.950,196654488,1,false
load,9329,195762123.449,195766820.221,196674964,1,false
load,9330,195782989.674,195787778.069,196695816,1,false
load,9331,195803937.164,195807778.066,196716736,1,false
load,9332,195824942.041,195828776.447,196737728,1,false
load,9333,195845933.378,195848774.315,196758696,1,false
load,9334,195866930.303,195868805.762,196779672,1,false
load,9335,195887964.088,195889776.152,196800688,1,false
load,9336,195908930.449,195914771.178,196821628,1,false
load,9337,195929933.809,195934918.868,196842620,1,false
load,9338,195950078.463,195955774.726,196862736,1,false
load,9339,195970928.771,195975776.333,196883568,1,false
load,9340,195991939.831,195996774.807,196904556,1,false
load,9341,196012928.733,196016775.223,196925532,1,false
load,9342,196033936.620,196036776.084,196946516,1,false
load,9343,196054932.968,196057774.262,196967488,1,false
load,9344,196075929.380,196077775.378,196988468,1,false
load,9345,196096928.807,196098774.989,197009448,1,false
load,9346,196117926.924,196122779.653,197030424,1,false
load,9347,196138940.251,196143781.212,197051416,1,false
load,9348,196159943.954,196163784.055,197072400,1,false
load,9349,196180952.145,196184777.150,197093400,1,false
load,9350,196201964.224,196204685.588,197114380,1,false
load,9351,196222834.861,196225127.920,197135228,1,false
load,9352,196243282.105,196245625.244,197155656,1,false
load,9353,196263798.576,196266101.327,197176152,1,false
load,9354,196284261.863,196286577.000,197196600,1,false
load,9355,196304735.910,196307091.378,197217048,1,false
load,9356,196325247.623,196327537.020,197237544,1,false
load,9357,196345727.053,196348044.069,197258000,1,false
load,9358,196366212.849,196368531.709,197278468,1,false
load,9359,196386742.810,196389011.495,197298980,1,false
load,9360,196407238.729,196410776.705,197319456,1,false
load,9361,196427942.524,196429935.415,197340136,1,false
load,9362,196448132.807,196450464.160,197360312,1,false
load,9363,196469801.286,196470925.005,197381956,1,false
load,9364,196490095.428,196491379.516,197402236,1,false
load,9365,196510533.712,196513787.012,197422652,1,false
load,9366,196532804.469,196536456.609,197444896,1,false
load,9367,196553610.717,196556939.779,197465684,1,false
load,9368,196574108.908,196577456.171,197486164,1,false
load,9369,196594601.011,196597876.156,197506636,1,false
load,9370,196615019.382,196618356.899,197527036,1,false
load,9371,196635508.322,196638846.404,197547504,1,false
load,9372,196656007.312,196660766.084,197567984,1,false
load,9373,196676876.044,196681765.145,197588824,1,false
load,9374,196697926.501,196700265.873,197609860,1,false
load,9375,196718427.385,196720749.771,197630340,1,false
load,9376,196738921.186,196741230.697,197650816,1,false
load,9377,196759347.088,196761694.485,197671256,1,false
load,9378,196779846.575,196782177.547,197691704,1,false
load,9379,196800334.640,196802657.853,197712228,1,false
load,9380,196820800.227,196823769.484,197732608,1,false
load,9381,196840867.062,196843609.125,197752660,1,false
load,9382,196861734.304,196864090.085,197773512,1,false
load,9383,196882245.802,196884581.035,197794000,1,false
load,9384,196902736.461,196905057.669,197814468,1,false
load,9385,196923201.848,196927775.232,197834912,1,false
load,9386,196943934.147,196946022.488,197855624,1,false
load,9387,196964140.487,196966490.979,197875808,1,false
load,9388,196984643.415,196986964.319,197896300,1,false
load,9389,197005075.204,197007789.761,197916708,1,false
load,9390,197025949.774,197028779.874,197937564,1,false
load,9391,197046938.464,197048779.573,197958528,1,false
load,9392,197067949.247,197074768.070,197979524,1,false
load,9393,197088874.336,197094774.327,198000428,1,false
load,9394,197109829.172,197113943.901,198021360,1,false
load,9395,197130100.802,197134457.547,198041616,1,false
load,9396,197150613.568,197154886.086,198062104,1,false
load,9397,197171049.934,197175366.785,198082520,1,false
load,9398,197191517.752,197196803.162,198102968,1,false
load,9399,197211955.166,197216779.459,198123384,1,false
load,9400,197232942.574,197239773.102,198144356,1,false
load,9401,197253946.033,197257801.452,198165340,1,false
load,9402,197274953.694,197278826.629,198186324,1,false
load,9403,197295982.250,197298786.668,198207328,1,false
load,9404,197316929.500,197318782.554,198228256,1,false
load,9405,197337942.109,197339779.709,198249248,1,false
load,9406,197358107.611,197362774.440,198269400,1,false
load,9407,197378943.652,197380216.611,198290208,1,false
load,9408,197399353.311,197400661.540,198310632,1,false
load,9409,197419796.453,197421140.091,198331028,1,false
load,9410,197440307.200,197443771.934,198351516,1,false
load,9411,197460951.514,197462094.125,198372144,1,false
load,9412,197481242.907,197482577.262,198392408,1,false
load,9413,197501737.410,197503051.780,198412884,1,false
load,9414,197522162.188,197523529.018,198433292,1,false
load,9415,197542673.130,197544029.840,198453784,1,false
load,9416,197563159.047,197564494.385,198474252,1,false
load,9417,197583662.581,197584973.782,198494728,1,false
load,9418,197604275.353,197605455.181,198515320,1,false
load,9419,197624626.369,197626776.285,198535660,1,false
load,9420,197644926.941,197648764.868,198555940,1,false
load,9421,197665943.957,197670974.314,198576928,1,false
load,9422,197686075.156,197687347.754,198597044,1,false
load,9423,197706502.983,197707846.614,198617456,1,false
load,9424,197727004.105,197728317.499,198637940,1,false
load,9425,197747428.374,197748785.323,198658336,1,false
load,9426,197767934.065,197769263.165,198678824,1,false
load,9427,197788427.714,197791766.417,198699300,1,false
load,9428,197808919.495,197810233.666,198719772,1,false
load,9429,197829351.013,197830699.294,198740224,1,false
load,9430,197849857.516,197852769.953,198760668,1,false
load,9431,197870868.842,197876769.732,198781660,1,false
load,9432,197891922.182,197897785.553,198802692,1,false
load,9433,197911943.961,197917497.749,198822696,1,false
load,9434,197932647.663,197938772.700,198843384,1,false
load,9435,197952924.451,197958545.869,198863632,1,false
load,9436,197973694.078,197978193.370,198884384,1,false
load,9437,197994313.557,197998661.550,198905052,1,false
load,9438,198014803.756,198019150.849,198925456,1,false
load,9439,198035304.393,198039623.621,198945940,1,false
load,9440,198055734.031,198060093.564,198966348,1,false
load,9441,198076239.140,198080577.015,198986828,1,false
load,9442,198096745.980,198101914.989,199007316,1,false
load,9443,198117069.960,198121519.103,199027620,1,false
load,9444,198137876.392,198142775.296,199048412,1,false
load,9445,198158930.490,198163765.288,199069440,1,false
load,9446,198179943.177,198183167.908,199090432,1,false
load,9447,198200301.026,198203453.773,199110776,1,false
load,9448,198220586.434,198223923.680,199131040,1,false
load,9449,198241084.590,198244458.440,199151520,1,false
load,9450,198261595.238,198264855.848,199172008,1,false
load,9451,198282022.014,198285765.835,199192416,1,false
load,9452,198302915.835,198305823.244,199213288,1,false
load,9453,198322952.992,198326332.280,199233300,1,false
load,9454,198343489.786,198346792.906,199253820,1,false
load,9455,198363917.547,198367273.485,199274228,1,false
load,9456,198384416.725,198387757.115,199294708,1,false
load,9457,198404916.811,198408243.199,199315192,1,false
load,9458,198425341.041,198428691.419,199335628,1,false
load,9459,198445843.168,198449183.360,199356076,1,false
load,9460,198466350.245,198469672.018,199376592,1,false
load,9461,198486985.557,198490150.626,199397180,1,false
load,9462,198507279.435,198510614.895,199417448,1,false
load,9463,198527772.276,198531096.195,199437916,1,false
load,9464,198548235.047,198551569.854,199458364,1,false
load,9465,198568732.031,198572058.714,199478844,1,false
load,9466,198589216.109,198593764.738,199499312,1,false
load,9467,198609873.577,198612991.033,199519952,1,false
load,9468,198630147.195,198633481.623,199540196,1,false
load,9469,198650636.773,198653977.054,199560668,1,false
load,9470,198671123.982,198674458.165,199581140,1,false
load,9471,198691613.627,198694939.813,199601608,1,false
load,9472,198712081.447,198715440.060,199622048,1,false
load,9473,198732585.852,198735881.341,199642540,1,false
load,9474,198753010.193,198756356.094,199662940,1,false
load,9475,198773507.417,198776865.722,199683424,1,false
load,9476,198794009.251,198797338.697,199703904,1,false
load,9477,198814095.652,198817797.559,199723964,1,false
load,9478,198834963.663,198838307.492,199744812,1,false
load,9479,198859781.957,198862884.633,199769604,1,false
load,9480,198880405.177,198883351.782,199790208,1,false
load,9481,198900462.717,198904782.244,199810252,1,false
load,9482,198920960.562,198924318.600,199830732,1,false
load,9483,198941472.763,198944787.399,199851220,1,false
load,9484,198962634.829,198966774.495,199872300,1,false
load,9485,198982947.341,198985763.402,199892656,1,false
load,9486,199003921.970,199006245.434,199913608,1,false
load,9487,199024399.550,199026708.290,199934064,1,false
load,9488,199044861.075,199047786.432,199954504,1,false
load,9489,199064908.948,199067673.118,199974536,1,false
load,9490,199085850.961,199088156.223,199995452,1,false
load,9491,199106291.250,199108634.882,200015896,1,false
load,9492,199126798.297,199129478.545,200036376,1,false
load,9493,199147395.102,199149618.979,200056948,1,false
load,9494,199167792.594,199170059.490,200077328,1,false
load,9495,199188224.680,199190535.376,200097732,1,false
load,9496,199208876.805,199211558.219,200118364,1,false
load,9497,199229936.639,199231507.458,200139408,1,false
load,9498,199250671.591,199251976.105,200160120,1,false
load,9499,199270822.158,199272469.897,200180244,1,false
load,9500,199291679.818,199292899.203,200201088,1,false
load,9501,199312601.816,199317530.233,200221992,1,false
load,9502,199332641.596,199333886.986,200242008,1,false
load,9503,199353070.099,199354797.010,200262420,1,false
load,9504,199374094.521,199378937.242,200283424,1,false
load,9505,199395108.325,199399474.453,200304416,1,false
load,9506,199415699.426,199419954.469,200324984,1,false
load,9507,199436110.160,199440460.340,200345376,1,false
load,9508,199456617.434,199460836.075,200365864,1,false
load,9509,199477001.610,199481335.323,200386228,1,false
load,9510,199498807.191,199502708.512,200408012,1,false
load,9511,199519865.833,199522313.076,200429052,1,false
load,9512,199540450.189,199542803.187,200449616,1,false
load,9513,199560954.515,199563317.817,200470104,1,false
load,9514,199581476.306,199583756.365,200490604,1,false
load,9515,199602097.955,199604214.272,200511200,1,false
load,9516,199622675.845,199624701.873,200531764,1,false
load,9517,199642875.126,199645172.441,200551940,1,false
load,9518,199663318.473,199665664.210,200572428,1,false
load,9519,199683804.688,199686153.986,200592832,1,false
load,9520,199704614.427,199706619.858,200613620,1,false
load,9521,199728342.952,199731204.602,200637364,1,false
load,9522,199749372.686,199751706.589,200658348,1,false
load,9523,199769859.374,199772128.699,200678804,1,false
load,9524,199790299.554,199792769.306,200699224,1,false
load,9525,199810939.228,199813845.555,200719840,1,false
load,9526,199830953.392,199834773.415,200739836,1,false
load,9527,199851936.513,199854772.942,200760800,1,false
load,9528,199872925.530,199875771.829,200781764,1,false
load,9529,199893926.974,199896775.361,200802744,1,false
load,9530,199914935.672,199919988.197,200823732,1,false
load,9531,199935143.128,199941768.189,200843924,1,false
load,9532,199955927.637,199960897.870,200864692,1,false
load,9533,199976050.296,199982325.356,200884788,1,false
load,9534,199996485.844,200002269.032,200905204,1,false
load,9535,200017427.742,200023303.057,200926136,1,false
load,9536,200038453.887,200043602.535,200947140,1,false
load,9537,200058739.570,200064771.861,200967404,1,false
load,9538,200078921.743,200084774.123,200987564,1,false
load,9539,200099933.343,200105236.298,201008556,1,false
load,9540,200120364.657,200125770.615,201028976,1,false
load,9541,200140926.465,200145772.129,201049504,1,false
load,9542,200161931.893,200166780.112,201070496,1,false
load,9543,200185806.026,200190412.973,201094336,1,false
load,9544,200206599.954,200210769.202,201115112,1,false
load,9545,200226933.542,200231770.645,201135428,1,false
load,9546,200247935.900,200251521.749,201156416,1,false
load,9547,200268663.745,200272772.052,201177120,1,false
load,9548,200288928.140,200292706.315,201197360,1,false
